Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC), Set Point 1 (degC), Set Point 2 (degC)
2.190253801345825195e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.346999999999999886e+01,2.298999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.200168876647949219e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.346999999999999886e+01,2.289999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.210095529556274414e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.378999999999999915e+01,2.298999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.220012276172637939e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.410999999999999943e+01,2.305999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.229925341606140137e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.436999999999999744e+01,2.312000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.239831488132476807e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.453000000000000114e+01,2.314999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.249739062786102295e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.475999999999999801e+01,2.314999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.259644749164581299e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.507999999999999829e+01,2.314999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.269555172920227051e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.539999999999999858e+01,2.314999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.279460659027099609e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.571999999999999886e+01,2.314999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.289368999004364014e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.597999999999999687e+01,2.314999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.299276640415191650e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.627000000000000313e+01,2.314999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.309188547134399414e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.646000000000000085e+01,2.321999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.319102258682250977e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.668999999999999773e+01,2.319000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.329011926651000977e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.700999999999999801e+01,2.332000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.338921856880187988e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.732999999999999829e+01,2.335000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.348836047649383545e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.765999999999999659e+01,2.337999999999999901e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.358749744892120361e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.797999999999999687e+01,2.341000000000000014e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.368655669689178467e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.827000000000000313e+01,2.348000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.378569967746734619e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.846000000000000085e+01,2.348000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.388482692241668701e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.882000000000000028e+01,2.348000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.398391571044921875e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.910999999999999943e+01,2.348000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.408301885128021240e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.935999999999999943e+01,2.348000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.418213298320770264e+02,9.000000000000000000e+01,0.000000000000000000e+00,3.982000000000000028e+01,2.351000000000000156e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.428126778602600098e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.000999999999999801e+01,2.357000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.438041746616363525e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.035999999999999943e+01,2.373000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.447951638698577881e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.061999999999999744e+01,2.376999999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.457864589691162109e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.100999999999999801e+01,2.380000000000000071e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.467768926620483398e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.127000000000000313e+01,2.380000000000000071e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.477679064273834229e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.156000000000000227e+01,2.380000000000000071e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.487588043212890625e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.185000000000000142e+01,2.380000000000000071e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.497501053810119629e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.217000000000000171e+01,2.382999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.507407388687133789e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.249000000000000199e+01,2.396000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.517317309379577637e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.281000000000000227e+01,2.408999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.527223112583160400e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.313000000000000256e+01,2.408999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.537130877971649170e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.346000000000000085e+01,2.412000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.547042903900146484e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.378000000000000114e+01,2.412000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.556950016021728516e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.410000000000000142e+01,2.412000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.566861956119537354e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.442000000000000171e+01,2.419000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.576771850585937500e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.475000000000000000e+01,2.414999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.586679840087890625e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.507000000000000028e+01,2.437999999999999901e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.596592123508453369e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.535999999999999943e+01,2.444000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.606504163742065430e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.567999999999999972e+01,2.444000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.616410782337188721e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.590999999999999659e+01,2.444000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.626317770481109619e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.622999999999999687e+01,2.444000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.636228396892547607e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.657999999999999829e+01,2.444000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.646144797801971436e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.671000000000000085e+01,2.457000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.656059587001800537e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.700000000000000000e+01,2.476999999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.665973939895629883e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.732000000000000028e+01,2.476999999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.675880064964294434e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.764999999999999858e+01,2.476999999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.685788311958312988e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.796999999999999886e+01,2.476999999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.695696206092834473e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.828999999999999915e+01,2.476999999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.705609321594238281e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.860999999999999943e+01,2.489000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.715519292354583740e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.889999999999999858e+01,2.505999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.725432131290435791e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.922999999999999687e+01,2.508999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.735344667434692383e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.947999999999999687e+01,2.508999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.745251219272613525e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.964000000000000057e+01,2.508999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.755160746574401855e+02,9.000000000000000000e+01,0.000000000000000000e+00,4.996999999999999886e+01,2.508999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.765071673393249512e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.021999999999999886e+01,2.528000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.774977741241455078e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.054999999999999716e+01,2.537999999999999901e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.784884243011474609e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.086999999999999744e+01,2.541000000000000014e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.794793405532836914e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.118999999999999773e+01,2.541000000000000014e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.804704239368438721e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.150999999999999801e+01,2.544000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.814616789817810059e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.160999999999999943e+01,2.564000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.824522631168365479e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.184000000000000341e+01,2.569999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.834436209201812744e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.215999999999999659e+01,2.573000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.844347822666168213e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.247999999999999687e+01,2.573000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.854263582229614258e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.279999999999999716e+01,2.573000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.864178810119628906e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.306000000000000227e+01,2.580000000000000071e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.874088618755340576e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.313000000000000256e+01,2.596000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.883997392654418945e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.345000000000000284e+01,2.605000000000000071e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.893907315731048584e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.377000000000000313e+01,2.605000000000000071e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.903812108039855957e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.409000000000000341e+01,2.605000000000000071e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.913723714351654053e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.435000000000000142e+01,2.608999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.923638427257537842e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.457999999999999829e+01,2.633999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.933547759056091309e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.474000000000000199e+01,2.637999999999999901e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.943461170196533203e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.506000000000000227e+01,2.637999999999999901e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.953370416164398193e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.538000000000000256e+01,2.637999999999999901e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.963285698890686035e+02,9.000000000000000000e+01,0.000000000000000000e+00,5.557000000000000028e+01,2.644000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.973192296028137207e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.574000000000000199e+01,2.667000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.983103277683258057e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.603000000000000114e+01,2.669999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.993018913269042969e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.635000000000000142e+01,2.669999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.002928414344787598e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.660999999999999943e+01,2.669999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.012842898368835449e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.670000000000000284e+01,2.669999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.022756443023681641e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.699000000000000199e+01,2.701999999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.032665591239929199e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.725000000000000000e+01,2.701999999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.042578694820404053e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.731000000000000227e+01,2.701999999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.052492983341217041e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.764000000000000057e+01,2.701999999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.062401344776153564e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.764000000000000057e+01,2.701999999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.072308092117309570e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.764000000000000057e+01,2.721000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.082222273349761963e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.789000000000000057e+01,2.733999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.092128503322601318e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.796000000000000085e+01,2.733999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.102041912078857422e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.796000000000000085e+01,2.733999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.111951220035552979e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.796000000000000085e+01,2.733999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.121866095066070557e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.796000000000000085e+01,2.737999999999999901e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.131779623031616211e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.796000000000000085e+01,2.767000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.141694209575653076e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.796000000000000085e+01,2.767000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.151602716445922852e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.796000000000000085e+01,2.767000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.161514706611633301e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.796000000000000085e+01,2.767000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.171420617103576660e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.796000000000000085e+01,2.789000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.181329357624053955e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.792999999999999972e+01,2.796000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.191243557929992676e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.779999999999999716e+01,2.798999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.201155261993408203e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.764000000000000057e+01,2.798999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.211066775321960449e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.764000000000000057e+01,2.798999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.220974419116973877e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.760000000000000142e+01,2.807999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.230880937576293945e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.740999999999999659e+01,2.817999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.240788805484771729e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.731000000000000227e+01,2.830999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.250695493221282959e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.731000000000000227e+01,2.830999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.260604665279388428e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.706000000000000227e+01,2.830999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.270515279769897461e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.699000000000000199e+01,2.830999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.280429041385650635e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.699000000000000199e+01,2.844000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.290339581966400146e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.667000000000000171e+01,2.862999999999999901e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.300252814292907715e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.667000000000000171e+01,2.862999999999999901e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.310161516666412354e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.643999999999999773e+01,2.862999999999999901e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.320075335502624512e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.635000000000000142e+01,2.867000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.329990961551666260e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.618999999999999773e+01,2.876000000000000156e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.339899225234985352e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.603000000000000114e+01,2.892000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.349807798862457275e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.579999999999999716e+01,2.896000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.359718930721282959e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.570000000000000284e+01,2.896000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.369631133079528809e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.550999999999999801e+01,2.896000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.379545333385467529e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.538000000000000256e+01,2.896000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.389457285404205322e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.506000000000000227e+01,2.898999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
